dataset,mcc_breiman,mcc_ancestor,mcc_zhu
AllGestureWiimoteX,0.5393419170243204,0.5507868383404864,0.5536480686695279
AllGestureWiimoteX,0.5278969957081545,0.5579399141630901,0.5579399141630901
AllGestureWiimoteX,0.5207439198855508,0.5379113018597997,0.5364806866952789
AllGestureWiimoteX,0.525035765379113,0.5522174535050072,0.5450643776824035
AllGestureWiimoteX,0.5293276108726752,0.5464949928469242,0.5393419170243204
AllGestureWiimoteX,0.5565092989985694,0.5493562231759657,0.5550786838340487
AllGestureWiimoteX,0.5293276108726752,0.5407725321888412,0.5393419170243204
AllGestureWiimoteX,0.5264663805436338,0.5507868383404864,0.542203147353362
AllGestureWiimoteX,0.5107296137339056,0.5278969957081545,0.5264663805436338
AllGestureWiimoteX,0.530758226037196,0.530758226037196,0.5436337625178826
AllGestureWiimoteX,0.5522174535050072,0.5722460658082976,0.5622317596566524
AllGestureWiimoteX,0.5450643776824035,0.5336194563662375,0.5436337625178826
AllGestureWiimoteX,0.5221745350500715,0.5178826895565093,0.5321888412017167
AllGestureWiimoteX,0.5135908440629471,0.5436337625178826,0.5436337625178826
AllGestureWiimoteX,0.530758226037196,0.5336194563662375,0.5450643776824035
AllGestureWiimoteX,0.5321888412017167,0.5450643776824035,0.5608011444921316
AllGestureWiimoteX,0.5493562231759657,0.547925608011445,0.5565092989985694
AllGestureWiimoteX,0.5293276108726752,0.5236051502145923,0.5293276108726752
AllGestureWiimoteX,0.5450643776824035,0.5350500715307582,0.5450643776824035
AllGestureWiimoteX,0.5064377682403434,0.5264663805436338,0.51931330472103
AllGestureWiimoteX,0.5178826895565093,0.5321888412017167,0.5278969957081545
AllGestureWiimoteX,0.5379113018597997,0.5336194563662375,0.5293276108726752
AllGestureWiimoteX,0.5350500715307582,0.5593705293276109,0.5636623748211731
AllGestureWiimoteX,0.5264663805436338,0.5450643776824035,0.5450643776824035
AllGestureWiimoteX,0.5050071530758226,0.5336194563662375,0.5321888412017167
AllGestureWiimoteX,0.542203147353362,0.575107296137339,0.5665236051502146
AllGestureWiimoteX,0.5221745350500715,0.5321888412017167,0.5321888412017167
AllGestureWiimoteX,0.5507868383404864,0.5464949928469242,0.5565092989985694
AllGestureWiimoteX,0.5278969957081545,0.5550786838340487,0.5493562231759657
AllGestureWiimoteX,0.5107296137339056,0.5364806866952789,0.5364806866952789
