dataset,accuracy_breiman,accuracy_ancestor,accuracy_zhu
Coffee,1,0.8888888888888888,0.8518518518518519
Coffee,1,0.9629629629629629,0.9259259259259259
Coffee,1,0.8148148148148148,0.8888888888888888
Coffee,1,0.8518518518518519,0.9629629629629629
Coffee,1,0.8518518518518519,0.8518518518518519
Coffee,1,1,1
Computers,0.6947791164658634,0.6827309236947792,0.6827309236947792
Computers,0.7068273092369478,0.7068273092369478,0.6987951807228916
Computers,0.6987951807228916,0.6746987951807228,0.6746987951807228
Computers,0.6947791164658634,0.6867469879518072,0.6867469879518072
Computers,0.6987951807228916,0.7028112449799196,0.7028112449799196
Computers,0.6947791164658634,0.6947791164658634,0.714859437751004
Computers,0.6947791164658634,0.6947791164658634,0.6987951807228916
Computers,0.7188755020080321,0.6987951807228916,0.6987951807228916
Computers,0.6947791164658634,0.7028112449799196,0.6987951807228916
Computers,0.7028112449799196,0.6907630522088354,0.6947791164658634
CricketX,0.6529562982005142,0.6323907455012854,0.622107969151671
CricketX,0.6375321336760925,0.6349614395886889,0.6298200514138818
CricketX,0.6452442159383034,0.6529562982005142,0.6580976863753213
CricketX,0.6606683804627249,0.6658097686375322,0.6606683804627249
CricketX,0.6658097686375322,0.6503856041131105,0.6503856041131105
CricketX,0.6632390745501285,0.6555269922879178,0.6503856041131105
CricketX,0.6580976863753213,0.6478149100257069,0.6478149100257069
CricketX,0.6452442159383034,0.6349614395886889,0.6272493573264781
CricketX,0.6503856041131105,0.6658097686375322,0.6606683804627249
CricketX,0.6452442159383034,0.6375321336760925,0.6401028277634961
CricketY,0.6812339331619537,0.6812339331619537,0.6889460154241646
CricketY,0.6760925449871465,0.6760925449871465,0.6786632390745502
CricketY,0.6709511568123393,0.6709511568123393,0.6760925449871465
CricketY,0.6760925449871465,0.6863753213367609,0.6889460154241646
CricketY,0.6709511568123393,0.6838046272493573,0.6838046272493573
CricketY,0.6838046272493573,0.6580976863753213,0.6632390745501285
CricketY,0.6735218508997429,0.6658097686375322,0.6709511568123393
CricketY,0.6838046272493573,0.6863753213367609,0.6760925449871465
CricketY,0.6709511568123393,0.6735218508997429,0.6709511568123393
CricketY,0.712082262210797,0.6940874035989717,0.6966580976863753
CricketZ,0.6709511568123393,0.6760925449871465,0.6915167095115681
CricketZ,0.6735218508997429,0.6863753213367609,0.6863753213367609
CricketZ,0.6735218508997429,0.7017994858611826,0.6889460154241646
CricketZ,0.6735218508997429,0.6760925449871465,0.6863753213367609
CricketZ,0.6735218508997429,0.6735218508997429,0.6683804627249358
CricketZ,0.6760925449871465,0.6683804627249358,0.6735218508997429
CricketZ,0.6966580976863753,0.6940874035989717,0.6966580976863753
CricketZ,0.6863753213367609,0.6889460154241646,0.6889460154241646
CricketZ,0.6606683804627249,0.6838046272493573,0.6915167095115681
CricketZ,0.6812339331619537,0.6735218508997429,0.6915167095115681
DiatomSizeReduction,0.9639344262295082,0.9606557377049181,0.9672131147540983
DiatomSizeReduction,0.9737704918032787,0.9639344262295082,0.9573770491803278
DiatomSizeReduction,0.9704918032786886,0.9704918032786886,0.9672131147540983
DiatomSizeReduction,0.9704918032786886,0.9475409836065574,0.9606557377049181
DiatomSizeReduction,0.9606557377049181,0.9573770491803278,0.9606557377049181
DiatomSizeReduction,0.9639344262295082,0.9573770491803278,0.9639344262295082
DiatomSizeReduction,0.9639344262295082,0.9737704918032787,0.9540983606557377
DiatomSizeReduction,0.9672131147540983,0.9704918032786886,0.9672131147540983
DiatomSizeReduction,0.9737704918032787,0.9311475409836065,0.9508196721311475
DiatomSizeReduction,0.9606557377049181,0.9672131147540983,0.9508196721311475
DistalPhalanxOutlineAgeGroup,0.7463768115942029,0.7463768115942029,0.7536231884057971
DistalPhalanxOutlineAgeGroup,0.7318840579710145,0.7463768115942029,0.7391304347826086
DistalPhalanxOutlineAgeGroup,0.7391304347826086,0.717391304347826,0.717391304347826
DistalPhalanxOutlineAgeGroup,0.7463768115942029,0.7318840579710145,0.7391304347826086
DistalPhalanxOutlineAgeGroup,0.7391304347826086,0.7463768115942029,0.7536231884057971
DistalPhalanxOutlineAgeGroup,0.7536231884057971,0.7463768115942029,0.7536231884057971
DistalPhalanxOutlineAgeGroup,0.7608695652173914,0.7608695652173914,0.7463768115942029
DistalPhalanxOutlineAgeGroup,0.7681159420289855,0.7318840579710145,0.7318840579710145
DistalPhalanxOutlineAgeGroup,0.7463768115942029,0.7463768115942029,0.7318840579710145
DistalPhalanxOutlineAgeGroup,0.7318840579710145,0.7318840579710145,0.7391304347826086
DistalPhalanxOutlineCorrect,0.7563636363636363,0.7636363636363637,0.7672727272727272
DistalPhalanxOutlineCorrect,0.7672727272727272,0.7636363636363637,0.76
DistalPhalanxOutlineCorrect,0.7745454545454545,0.7636363636363637,0.7672727272727272
DistalPhalanxOutlineCorrect,0.7454545454545455,0.730909090909091,0.730909090909091
DistalPhalanxOutlineCorrect,0.7490909090909091,0.76,0.7454545454545455
DistalPhalanxOutlineCorrect,0.7709090909090909,0.7490909090909091,0.7563636363636363
DistalPhalanxOutlineCorrect,0.7345454545454545,0.730909090909091,0.7381818181818182
DistalPhalanxOutlineCorrect,0.7672727272727272,0.7454545454545455,0.7527272727272727
DistalPhalanxOutlineCorrect,0.7418181818181818,0.7490909090909091,0.7563636363636363
DistalPhalanxOutlineCorrect,0.76,0.7709090909090909,0.76
DistalPhalanxTW,0.6594202898550725,0.6521739130434783,0.644927536231884
DistalPhalanxTW,0.6739130434782609,0.644927536231884,0.6594202898550725
DistalPhalanxTW,0.6666666666666666,0.6521739130434783,0.644927536231884
DistalPhalanxTW,0.6231884057971014,0.6376811594202898,0.6376811594202898
DistalPhalanxTW,0.6739130434782609,0.6666666666666666,0.6594202898550725
DistalPhalanxTW,0.6594202898550725,0.6521739130434783,0.6594202898550725
DistalPhalanxTW,0.6666666666666666,0.6521739130434783,0.6521739130434783
DistalPhalanxTW,0.6739130434782609,0.644927536231884,0.6739130434782609
DistalPhalanxTW,0.6376811594202898,0.6376811594202898,0.6521739130434783
DistalPhalanxTW,0.6811594202898551,0.6739130434782609,0.6811594202898551
ECG200,0.8787878787878788,0.8787878787878788,0.8787878787878788
ECG200,0.8383838383838383,0.8383838383838383,0.8484848484848485
ECG200,0.8585858585858586,0.8585858585858586,0.8585858585858586
ECG200,0.8787878787878788,0.8686868686868687,0.8686868686868687
ECG200,0.8585858585858586,0.8585858585858586,0.8484848484848485
ECG200,0.8686868686868687,0.8686868686868687,0.8686868686868687
ECG200,0.8686868686868687,0.8787878787878788,0.8787878787878788
ECG200,0.8484848484848485,0.8585858585858586,0.8585858585858586
ECG200,0.8686868686868687,0.8585858585858586,0.8585858585858586
ECG200,0.8585858585858586,0.8484848484848485,0.8484848484848485
ECG5000,0.9404312069348744,0.9408757501667037,0.9402089353189598
ECG5000,0.9386530340075573,0.9404312069348744,0.9408757501667037
ECG5000,0.9399866637030451,0.9415425650144477,0.9406534785507891
ECG5000,0.941320293398533,0.9406534785507891,0.9397643920871305
ECG5000,0.9386530340075573,0.9395421204712159,0.938208490775728
ECG5000,0.9395421204712159,0.9402089353189598,0.9399866637030451
ECG5000,0.9386530340075573,0.9410980217826184,0.9402089353189598
ECG5000,0.9404312069348744,0.9397643920871305,0.9386530340075573
ECG5000,0.9386530340075573,0.9406534785507891,0.9395421204712159
ECG5000,0.9397643920871305,0.941320293398533,0.9402089353189598
ECGFiveDays,0.8767441860465116,0.8732558139534884,0.8651162790697674
ECGFiveDays,0.8453488372093023,0.8069767441860465,0.8209302325581396
ECGFiveDays,0.8651162790697674,0.8267441860465117,0.8453488372093023
ECGFiveDays,0.8651162790697674,0.8546511627906976,0.858139534883721
ECGFiveDays,0.8383720930232558,0.9,0.9023255813953488
ECGFiveDays,0.8197674418604651,0.8558139534883721,0.8709302325581395
ECGFiveDays,0.8197674418604651,0.8034883720930233,0.8593023255813953
ECGFiveDays,0.8255813953488372,0.7569767441860465,0.7651162790697674
ECGFiveDays,0.8174418604651162,0.8441860465116279,0.8488372093023255
ECGFiveDays,0.872093023255814,0.7686046511627908,0.7802325581395348
EOGHorizontalSignal,0.5346260387811634,0.5152354570637119,0.5207756232686981
EOGHorizontalSignal,0.5346260387811634,0.5207756232686981,0.5207756232686981
EOGHorizontalSignal,0.518005540166205,0.5096952908587258,0.5207756232686981
EOGHorizontalSignal,0.5318559556786704,0.5152354570637119,0.5041551246537396
EOGHorizontalSignal,0.5207756232686981,0.4986149584487535,0.5124653739612188
EOGHorizontalSignal,0.518005540166205,0.5152354570637119,0.5152354570637119
EOGHorizontalSignal,0.5263157894736842,0.5235457063711911,0.5235457063711911
EOGHorizontalSignal,0.5290858725761773,0.5096952908587258,0.5096952908587258
EOGHorizontalSignal,0.5235457063711911,0.5096952908587258,0.5096952908587258
EOGHorizontalSignal,0.5013850415512465,0.5152354570637119,0.5152354570637119
EOGVerticalSignal,0.481994459833795,0.5013850415512465,0.4903047091412742
EOGVerticalSignal,0.48753462603878117,0.48753462603878117,0.48476454293628807
EOGVerticalSignal,0.4792243767313019,0.4930747922437673,0.5069252077562327
EOGVerticalSignal,0.5013850415512465,0.4986149584487535,0.4930747922437673
EOGVerticalSignal,0.49584487534626037,0.5124653739612188,0.5013850415512465
EOGVerticalSignal,0.48753462603878117,0.5069252077562327,0.5013850415512465
EOGVerticalSignal,0.481994459833795,0.5096952908587258,0.5041551246537396
EOGVerticalSignal,0.49584487534626037,0.5152354570637119,0.5069252077562327
EOGVerticalSignal,0.4903047091412742,0.5069252077562327,0.49584487534626037
EOGVerticalSignal,0.5013850415512465,0.5013850415512465,0.48476454293628807
Earthquakes,0.7391304347826086,0.7463768115942029,0.7463768115942029
Earthquakes,0.7391304347826086,0.7391304347826086,0.7391304347826086
Earthquakes,0.7391304347826086,0.7391304347826086,0.7391304347826086
Earthquakes,0.7463768115942029,0.7681159420289855,0.7463768115942029
Earthquakes,0.7391304347826086,0.7391304347826086,0.7391304347826086
Earthquakes,0.7318840579710145,0.7391304347826086,0.7391304347826086
Earthquakes,0.7463768115942029,0.7463768115942029,0.7318840579710145
Earthquakes,0.7391304347826086,0.7463768115942029,0.7463768115942029
Earthquakes,0.7391304347826086,0.7391304347826086,0.7463768115942029
Earthquakes,0.7463768115942029,0.7391304347826086,0.7463768115942029
EthanolLevel,0.4909819639278557,0.5130260521042084,0.5110220440881763
EthanolLevel,0.48296593186372744,0.48897795591182364,0.49899799599198397
EthanolLevel,0.48897795591182364,0.5090180360721442,0.5090180360721442
EthanolLevel,0.4849699398797595,0.4849699398797595,0.48897795591182364
EthanolLevel,0.4649298597194389,0.48296593186372744,0.49298597194388777
EthanolLevel,0.4789579158316633,0.5050100200400801,0.48897795591182364
EthanolLevel,0.5050100200400801,0.5170340681362725,0.5170340681362725
EthanolLevel,0.46893787575150303,0.49498997995991983,0.501002004008016
EthanolLevel,0.4589178356713427,0.4749498997995992,0.4649298597194389
EthanolLevel,0.4849699398797595,0.5130260521042084,0.5150300601202404
FaceAll,0.7252812314979278,0.7258732978093546,0.7264653641207816
FaceAll,0.7282415630550622,0.7288336293664891,0.7306098283007697
FaceAll,0.7306098283007697,0.7288336293664891,0.7300177619893428
FaceAll,0.7300177619893428,0.7300177619893428,0.7306098283007697
FaceAll,0.7312018946121965,0.7288336293664891,0.7306098283007697
FaceAll,0.7258732978093546,0.7294256956779159,0.7300177619893428
FaceAll,0.7323860272350503,0.7270574304322084,0.7270574304322084
FaceAll,0.7329780935464772,0.7306098283007697,0.7317939609236235
FaceAll,0.7312018946121965,0.7288336293664891,0.7294256956779159
FaceAll,0.7317939609236235,0.7341622261693309,0.7347542924807579
FaceFour,0.9310344827586207,0.896551724137931,0.9310344827586207
FaceFour,0.9195402298850575,0.9195402298850575,0.9195402298850575
FaceFour,0.9080459770114943,0.9310344827586207,0.896551724137931
FaceFour,0.9310344827586207,0.9425287356321839,0.9310344827586207
FaceFour,0.9310344827586207,0.8850574712643678,0.9195402298850575
FaceFour,0.9080459770114943,0.9195402298850575,0.896551724137931
FaceFour,0.9310344827586207,0.896551724137931,0.9195402298850575
FaceFour,0.9310344827586207,0.9080459770114943,0.9425287356321839
FaceFour,0.896551724137931,0.9080459770114943,0.896551724137931
FaceFour,0.9195402298850575,0.9310344827586207,0.9425287356321839
FacesUCR,0.8740849194729137,0.8735968765251342,0.87701317715959
FacesUCR,0.8765251342118107,0.8755490483162518,0.8740849194729137
FacesUCR,0.8682284040995608,0.8740849194729137,0.8750610053684724
FacesUCR,0.8706686188384578,0.8765251342118107,0.8701805758906784
FacesUCR,0.8711566617862372,0.8731088335773548,0.8696925329428989
FacesUCR,0.8716447047340166,0.874572962420693,0.8726207906295754
FacesUCR,0.8701805758906784,0.8775012201073694,0.8765251342118107
FacesUCR,0.8779892630551489,0.8765251342118107,0.8775012201073694
FacesUCR,0.8740849194729137,0.8775012201073694,0.87701317715959
FacesUCR,0.8687164470473402,0.8731088335773548,0.8731088335773548
FiftyWords,0.7202643171806168,0.698237885462555,0.698237885462555
FiftyWords,0.724669603524229,0.698237885462555,0.711453744493392
FiftyWords,0.7312775330396476,0.7004405286343612,0.7026431718061674
FiftyWords,0.724669603524229,0.6960352422907489,0.7026431718061674
FiftyWords,0.7224669603524229,0.7070484581497798,0.698237885462555
FiftyWords,0.7290748898678414,0.6850220264317181,0.6894273127753304
FiftyWords,0.7158590308370044,0.6938325991189427,0.7026431718061674
FiftyWords,0.73568281938326,0.7026431718061674,0.7026431718061674
FiftyWords,0.7312775330396476,0.7092511013215859,0.7070484581497798
FiftyWords,0.7466960352422908,0.711453744493392,0.7136563876651982
Fish,0.764367816091954,0.7988505747126436,0.7931034482758621
Fish,0.7758620689655172,0.7931034482758621,0.7988505747126436
Fish,0.8333333333333334,0.8160919540229885,0.8045977011494253
Fish,0.7988505747126436,0.7988505747126436,0.8045977011494253
Fish,0.8160919540229885,0.8045977011494253,0.8103448275862069
Fish,0.8218390804597702,0.8045977011494253,0.8045977011494253
Fish,0.7931034482758621,0.8333333333333334,0.8218390804597702
Fish,0.7873563218390804,0.8045977011494253,0.8045977011494253
Fish,0.7931034482758621,0.7931034482758621,0.8103448275862069
Fish,0.7873563218390804,0.8045977011494253,0.8045977011494253
FordA,0.7710386656557998,0.7240333586050038,0.734647460197119
FordA,0.7536012130401819,0.7156937073540561,0.7338893100833965
FordA,0.7619408642911296,0.7308567096285065,0.7543593631539045
FordA,0.7573919636087946,0.7103866565579985,0.734647460197119
FordA,0.7589082638362395,0.7156937073540561,0.7285822592873389
FordA,0.756633813495072,0.7247915087187263,0.7482941622441244
FordA,0.7490523123578469,0.7255496588324488,0.7369219105382866
FordA,0.7695223654283548,0.7361637604245641,0.7490523123578469
FordA,0.7664897649734648,0.7225170583775588,0.7369219105382866
FordA,0.7543593631539045,0.714177407126611,0.7429871114480667
FordB,0.6427688504326329,0.6254635352286774,0.6415327564894932
FordB,0.6353522867737948,0.630407911001236,0.6477132262051916
FordB,0.6514215080346106,0.6316440049443758,0.6390605686032138
FordB,0.6588380716934487,0.6254635352286774,0.6341161928306551
FordB,0.6427688504326329,0.6254635352286774,0.6365883807169345
FordB,0.681087762669963,0.65389369592089,0.65389369592089
FordB,0.6563658838071693,0.6217552533992583,0.61557478368356
FordB,0.6489493201483313,0.6205191594561187,0.6402966625463535
FordB,0.6588380716934487,0.6205191594561187,0.6316440049443758
FordB,0.6563658838071693,0.6402966625463535,0.6489493201483313
FreezerRegularTrain,0.9926289926289926,0.9908739908739909,0.991926991926992
FreezerRegularTrain,0.9933309933309933,0.9915759915759915,0.9908739908739909
FreezerRegularTrain,0.9908739908739909,0.9905229905229905,0.9898209898209899
FreezerRegularTrain,0.994032994032994,0.992979992979993,0.9926289926289926
FreezerRegularTrain,0.9908739908739909,0.9898209898209899,0.9898209898209899
FreezerRegularTrain,0.9933309933309933,0.991926991926992,0.991926991926992
FreezerRegularTrain,0.992979992979993,0.9912249912249912,0.9915759915759915
FreezerRegularTrain,0.991926991926992,0.9891189891189891,0.9894699894699894
FreezerRegularTrain,0.9936819936819937,0.9912249912249912,0.9908739908739909
FreezerRegularTrain,0.992979992979993,0.9912249912249912,0.9908739908739909
FreezerSmallTrain,0.8287118287118287,0.8164268164268165,0.8058968058968059
FreezerSmallTrain,0.8817128817128818,0.6704106704106704,0.6981396981396981
FreezerSmallTrain,0.8567918567918568,0.7848367848367849,0.795015795015795
FreezerSmallTrain,0.8883818883818884,0.8167778167778168,0.8136188136188136
FreezerSmallTrain,0.8718848718848718,0.7472797472797473,0.7714987714987716
FreezerSmallTrain,0.8725868725868726,0.7500877500877501,0.7571077571077571
FreezerSmallTrain,0.8515268515268515,0.7367497367497368,0.73990873990874
FreezerSmallTrain,0.8694278694278694,0.7328887328887329,0.7335907335907336
FreezerSmallTrain,0.8455598455598455,0.6883116883116883,0.7409617409617409
FreezerSmallTrain,0.8367848367848368,0.7378027378027378,0.7388557388557389
Fungi,0.8108108108108109,0.8216216216216217,0.827027027027027
Fungi,0.8594594594594595,0.8648648648648649,0.8594594594594595
Fungi,0.8378378378378378,0.8162162162162162,0.8
Fungi,0.8162162162162162,0.8216216216216217,0.8378378378378378
Fungi,0.8,0.7837837837837838,0.8054054054054054
Fungi,0.7891891891891892,0.7891891891891892,0.7945945945945946
Fungi,0.8540540540540541,0.8756756756756757,0.8756756756756757
Fungi,0.8378378378378378,0.827027027027027,0.8108108108108109
Fungi,0.8810810810810811,0.8756756756756757,0.8702702702702703
Fungi,0.8756756756756757,0.8702702702702703,0.8648648648648649
GunPoint,0.959731543624161,0.9664429530201343,0.959731543624161
GunPoint,0.959731543624161,0.9664429530201343,0.959731543624161
GunPoint,0.9664429530201343,0.9664429530201343,0.9731543624161074
GunPoint,0.959731543624161,0.9664429530201343,0.9664429530201343
GunPoint,0.959731543624161,0.9731543624161074,0.959731543624161
GunPoint,0.959731543624161,0.9530201342281879,0.959731543624161
GunPoint,0.9664429530201343,0.9731543624161074,0.9731543624161074
GunPoint,0.9664429530201343,0.9731543624161074,0.9731543624161074
GunPoint,0.9664429530201343,0.9731543624161074,0.9664429530201343
GunPoint,0.9664429530201343,0.959731543624161,0.9664429530201343
GunPointAgeSpan,0.9936507936507937,0.9968253968253968,0.9968253968253968
GunPointAgeSpan,0.9968253968253968,0.9968253968253968,0.9968253968253968
GunPointAgeSpan,0.9968253968253968,0.9968253968253968,0.9968253968253968
GunPointAgeSpan,0.9904761904761905,0.9936507936507937,0.9873015873015873
GunPointAgeSpan,0.9936507936507937,0.9968253968253968,0.9936507936507937
GunPointAgeSpan,0.9968253968253968,0.9968253968253968,0.9936507936507937
GunPointAgeSpan,0.9936507936507937,0.9968253968253968,0.9968253968253968
GunPointAgeSpan,0.9936507936507937,0.9968253968253968,0.9936507936507937
GunPointAgeSpan,0.9904761904761905,0.9904761904761905,0.9873015873015873
GunPointAgeSpan,0.9936507936507937,0.9936507936507937,0.9936507936507937
GunPointMaleVersusFemale,0.9936507936507937,0.9936507936507937,0.9936507936507937
GunPointMaleVersusFemale,1,0.9936507936507937,0.9968253968253968
GunPointMaleVersusFemale,1,0.9968253968253968,0.9968253968253968
GunPointMaleVersusFemale,0.9968253968253968,0.9936507936507937,0.9968253968253968
GunPointMaleVersusFemale,0.9936507936507937,0.9936507936507937,0.9968253968253968
GunPointMaleVersusFemale,0.9936507936507937,0.9936507936507937,0.9936507936507937
GunPointMaleVersusFemale,1,1,1
GunPointMaleVersusFemale,0.9936507936507937,0.9936507936507937,0.9936507936507937
GunPointMaleVersusFemale,0.9936507936507937,0.9936507936507937,0.9936507936507937
GunPointMaleVersusFemale,0.9968253968253968,0.9936507936507937,0.9936507936507937
GunPointOldVersusYoung,0.9968152866242038,0.4745222929936306,0.4745222929936306
