Dataset,Breiman,Ancestor,Zhu
ACSF1,0.6262626262626263,0.6464646464646465,0.6464646464646465
ACSF1,0.6161616161616161,0.6262626262626263,0.6161616161616161
ACSF1,0.6464646464646465,0.6464646464646465,0.6464646464646465
ACSF1,0.5858585858585859,0.6262626262626263,0.6161616161616161
ACSF1,0.6161616161616161,0.6363636363636364,0.6262626262626263
ACSF1,0.5757575757575758,0.6363636363636364,0.6363636363636364
ACSF1,0.6363636363636364,0.6464646464646465,0.6262626262626263
ACSF1,0.6060606060606061,0.6565656565656566,0.6464646464646465
ACSF1,0.5959595959595959,0.6363636363636364,0.6262626262626263
ACSF1,0.6161616161616161,0.6262626262626263,0.6262626262626263
ACSF1,0.6161616161616161,0.6464646464646465,0.6262626262626263
ACSF1,0.6262626262626263,0.6262626262626263,0.6363636363636364
ACSF1,0.6161616161616161,0.6464646464646465,0.6363636363636364
ACSF1,0.6161616161616161,0.6161616161616161,0.6060606060606061
ACSF1,0.5858585858585859,0.6161616161616161,0.5959595959595959
ACSF1,0.5858585858585859,0.6161616161616161,0.6161616161616161
ACSF1,0.5555555555555556,0.5959595959595959,0.6060606060606061
ACSF1,0.5858585858585859,0.6060606060606061,0.5959595959595959
ACSF1,0.6464646464646465,0.6262626262626263,0.6262626262626263
ACSF1,0.5757575757575758,0.6464646464646465,0.6262626262626263
ACSF1,0.6161616161616161,0.6060606060606061,0.5959595959595959
ACSF1,0.5858585858585859,0.6262626262626263,0.6262626262626263
ACSF1,0.6363636363636364,0.6262626262626263,0.6161616161616161
ACSF1,0.6666666666666666,0.6565656565656566,0.6565656565656566
ACSF1,0.5959595959595959,0.6363636363636364,0.6363636363636364
ACSF1,0.6565656565656566,0.6666666666666666,0.6464646464646465
ACSF1,0.6262626262626263,0.6363636363636364,0.6262626262626263
ACSF1,0.6060606060606061,0.5858585858585859,0.5959595959595959
ACSF1,0.6464646464646465,0.6161616161616161,0.6161616161616161
ACSF1,0.6262626262626263,0.6262626262626263,0.6161616161616161
ACSF1,0.6161616161616161,0.6363636363636364,0.6262626262626263
ACSF1,0.5959595959595959,0.6060606060606061,0.6060606060606061
ACSF1,0.6161616161616161,0.6565656565656566,0.6363636363636364
ACSF1,0.6161616161616161,0.6161616161616161,0.6262626262626263
ACSF1,0.6060606060606061,0.5858585858585859,0.5757575757575758
ACSF1,0.6464646464646465,0.6565656565656566,0.6464646464646465
ACSF1,0.6868686868686869,0.7070707070707071,0.7171717171717171
ACSF1,0.6363636363636364,0.6363636363636364,0.6262626262626263
ACSF1,0.6060606060606061,0.6161616161616161,0.6161616161616161
ACSF1,0.5757575757575758,0.6161616161616161,0.6060606060606061
ACSF1,0.6464646464646465,0.6262626262626263,0.6262626262626263
ACSF1,0.6363636363636364,0.6262626262626263,0.6262626262626263
ACSF1,0.6363636363636364,0.6565656565656566,0.6262626262626263
ACSF1,0.6666666666666666,0.6464646464646465,0.6363636363636364
ACSF1,0.5757575757575758,0.5757575757575758,0.5959595959595959
ACSF1,0.6060606060606061,0.6363636363636364,0.6262626262626263
ACSF1,0.6262626262626263,0.6464646464646465,0.6161616161616161
ACSF1,0.6262626262626263,0.5858585858585859,0.6262626262626263
ACSF1,0.5757575757575758,0.6161616161616161,0.5858585858585859
ACSF1,0.6161616161616161,0.6868686868686869,0.6666666666666666
Adiac,0.7051282051282052,0.7256410256410256,0.7333333333333333
Adiac,0.7076923076923077,0.7282051282051282,0.7487179487179487
Adiac,0.7102564102564103,0.7256410256410256,0.7205128205128205
Adiac,0.6923076923076923,0.7102564102564103,0.7128205128205128
Adiac,0.7,0.717948717948718,0.7205128205128205
Adiac,0.6974358974358974,0.7282051282051282,0.735897435897436
Adiac,0.6948717948717948,0.7051282051282052,0.7076923076923077
Adiac,0.6948717948717948,0.735897435897436,0.735897435897436
Adiac,0.7076923076923077,0.7205128205128205,0.7076923076923077
Adiac,0.7102564102564103,0.7307692307692307,0.7307692307692307
Adiac,0.7,0.7461538461538462,0.7307692307692307
Adiac,0.7153846153846154,0.7153846153846154,0.7153846153846154
Adiac,0.676923076923077,0.7205128205128205,0.7153846153846154
Adiac,0.6974358974358974,0.7256410256410256,0.7282051282051282
Adiac,0.6974358974358974,0.7333333333333333,0.7256410256410256
Adiac,0.7025641025641025,0.7307692307692307,0.735897435897436
Adiac,0.7205128205128205,0.7307692307692307,0.7307692307692307
Adiac,0.6897435897435897,0.7282051282051282,0.7256410256410256
Adiac,0.6897435897435897,0.7256410256410256,0.7282051282051282
Adiac,0.7051282051282052,0.7256410256410256,0.7205128205128205
Adiac,0.6923076923076923,0.717948717948718,0.7256410256410256
Adiac,0.6974358974358974,0.7384615384615385,0.7435897435897436
Adiac,0.6923076923076923,0.7230769230769231,0.7333333333333333
Adiac,0.7076923076923077,0.7256410256410256,0.7230769230769231
Adiac,0.6846153846153846,0.7076923076923077,0.7128205128205128
Adiac,0.7051282051282052,0.735897435897436,0.7333333333333333
Adiac,0.6871794871794872,0.7051282051282052,0.717948717948718
Adiac,0.7025641025641025,0.7025641025641025,0.7102564102564103
Adiac,0.7025641025641025,0.7205128205128205,0.7153846153846154
Adiac,0.7076923076923077,0.7307692307692307,0.7256410256410256
Adiac,0.7128205128205128,0.7333333333333333,0.7410256410256411
Adiac,0.7,0.7230769230769231,0.7102564102564103
Adiac,0.7051282051282052,0.7410256410256411,0.7461538461538462
Adiac,0.7051282051282052,0.7307692307692307,0.7307692307692307
Adiac,0.7025641025641025,0.7333333333333333,0.7384615384615385
Adiac,0.7205128205128205,0.7230769230769231,0.7282051282051282
Adiac,0.6948717948717948,0.7153846153846154,0.7153846153846154
Adiac,0.7076923076923077,0.717948717948718,0.7256410256410256
Adiac,0.7153846153846154,0.717948717948718,0.717948717948718
Adiac,0.7205128205128205,0.7307692307692307,0.7333333333333333
Adiac,0.7076923076923077,0.7333333333333333,0.7333333333333333
